,TradeIdx,Date,EntryDate,Time,TradeVolume,AskVolume,BidVolume,TradePrice,AskPrice,BidPrice,MidPrice,MidPriceW,Buy/Sell
309,9297,20201126,201126,90605,1,27,23,362950,362950,362925,362937.5,362938.5,1
310,9300,20201126,201126,90605,1,26,23,362950,362950,362925,362937.5,362938.2653061224,1
311,9409,20201126,201126,90609,1,20,26,362925,362950,362925,362937.5,362935.8695652174,-1
312,9536,20201126,201126,90619,3,29,29,362925,362950,362925,362937.5,362937.5,-1
313,9847,20201126,201126,90647,4,26,51,362925,362950,362925,362937.5,362933.44155844155,-1
314,9924,20201126,201126,90701,2,28,45,362950,362950,362925,362937.5,362934.58904109587,1
315,9935,20201126,201126,90706,8,26,45,362950,362950,362925,362937.5,362934.1549295775,1
316,9972,20201126,201126,90713,1,33,41,362925,362950,362925,362937.5,362936.14864864864,-1
317,9983,20201126,201126,90718,1,31,41,362925,362950,362925,362937.5,362935.7638888889,-1
318,10024,20201126,201126,90727,30,43,36,362925,362950,362925,362937.5,362938.60759493674,-1
319,10031,20201126,201126,90727,6,45,6,362925,362950,362925,362937.5,362947.0588235294,-1
320,10080,20201126,201126,90727,5,19,144,362925,362925,362900,362912.5,362902.91411042947,1
321,10085,20201126,201126,90727,1,13,144,362925,362925,362900,362912.5,362902.07006369426,1
322,10088,20201126,201126,90727,1,12,144,362925,362925,362900,362912.5,362901.92307692306,1
323,10093,20201126,201126,90727,1,10,144,362925,362925,362900,362912.5,362901.6233766234,1
324,10120,20201126,201126,90728,1,28,146,362900,362925,362900,362912.5,362904.0229885057,-1
325,10121,20201126,201126,90728,1,28,146,362900,362925,362900,362912.5,362904.0229885057,-1
326,10126,20201126,201126,90728,12,29,144,362900,362925,362900,362912.5,362904.1907514451,-1
327,10169,20201126,201126,90731,1,35,133,362925,362925,362900,362912.5,362905.2083333333,1
328,10200,20201126,201126,90740,2,23,134,362900,362925,362900,362912.5,362903.66242038214,-1
329,10205,20201126,201126,90742,6,24,132,362900,362925,362900,362912.5,362903.8461538461,-1
330,10218,20201126,201126,90742,15,27,128,362900,362925,362900,362912.5,362904.3548387097,-1
331,10289,20201126,201126,90748,5,28,112,362900,362925,362900,362912.5,362905.0,-1
332,10322,20201126,201126,90752,10,31,110,362925,362925,362900,362912.5,362905.4964539007,1
333,10325,20201126,201126,90752,1,21,110,362925,362925,362900,362912.5,362904.0076335878,1
334,10396,20201126,201126,90759,1,37,115,362925,362925,362900,362912.5,362906.0855263158,1
335,10399,20201126,201126,90800,1,36,115,362925,362925,362900,362912.5,362905.96026490064,1
336,10402,20201126,201126,90801,1,35,115,362900,362925,362900,362912.5,362905.8333333333,-1
337,10425,20201126,201126,90806,20,38,112,362925,362925,362900,362912.5,362906.3333333333,1
338,10428,20201126,201126,90806,1,18,112,362925,362925,362900,362912.5,362903.46153846156,1
339,10431,20201126,201126,90806,4,17,112,362925,362925,362900,362912.5,362903.2945736434,1
340,10442,20201126,201126,90806,8,8,116,362925,362925,362900,362912.5,362901.6129032258,1
341,10449,20201126,201126,90806,1,1,119,362925,362925,362900,362912.5,362900.2083333333,1
342,10494,20201126,201126,90806,1,45,10,362925,362950,362925,362937.5,362945.45454545453,-1
343,10507,20201126,201126,90807,1,46,9,362950,362950,362925,362937.5,362945.9090909091,1
344,10508,20201126,201126,90807,1,46,9,362950,362950,362925,362937.5,362945.9090909091,1
345,10549,20201126,201126,90807,1,43,13,362950,362950,362925,362937.5,362944.1964285714,1
346,10578,20201126,201126,90807,1,45,11,362950,362950,362925,362937.5,362945.08928571426,1
347,10685,20201126,201126,90819,1,31,31,362950,362950,362925,362937.5,362937.5,1
348,10694,20201126,201126,90820,20,29,31,362950,362950,362925,362937.5,362937.0833333333,1
349,10697,20201126,201126,90820,1,9,31,362950,362950,362925,362937.5,362930.625,1
350,10708,20201126,201126,90820,1,6,34,362950,362950,362925,362937.5,362928.75,1
351,10717,20201126,201126,90820,1,5,35,362950,362950,362925,362937.5,362928.125,1
352,10724,20201126,201126,90820,3,3,36,362950,362950,362925,362937.5,362926.92307692306,1
353,10729,20201126,201126,90820,1,1,36,362950,362950,362925,362937.5,362925.6756756757,1
354,10744,20201126,201126,90820,2,45,5,362950,362975,362950,362962.5,362972.5,-1
355,10751,20201126,201126,90820,2,45,5,362950,362975,362950,362962.5,362972.5,-1
356,10754,20201126,201126,90820,1,45,3,362950,362975,362950,362962.5,362973.4375,-1
357,10757,20201126,201126,90820,2,45,2,362950,362975,362950,362962.5,362973.93617021275,-1
358,11056,20201126,201126,90842,1,26,33,362950,362950,362925,362937.5,362936.0169491525,1
359,11063,20201126,201126,90842,17,25,38,362925,362950,362925,362937.5,362934.92063492065,-1
360,11140,20201126,201126,90842,3,48,3,362925,362950,362925,362937.5,362948.5294117647,-1
361,11145,20201126,201126,90842,1,1,124,362925,362925,362900,362912.5,362900.2,1
362,11150,20201126,201126,90842,1,49,1,362925,362950,362925,362937.5,362949.5,-1
363,11155,20201126,201126,90842,1,1,124,362925,362925,362900,362912.5,362900.2,1
364,11172,20201126,201126,90842,1,52,2,362950,362950,362925,362937.5,362949.0740740741,1
365,11237,20201126,201126,90848,1,42,23,362925,362950,362925,362937.5,362941.1538461539,-1
366,11280,20201126,201126,90854,1,24,34,362950,362950,362925,362937.5,362935.3448275862,1
367,11293,20201126,201126,90855,6,20,42,362950,362950,362925,362937.5,362933.06451612903,1
368,11300,20201126,201126,90855,14,14,34,362950,362950,362925,362937.5,362932.2916666667,1
369,11315,20201126,201126,90855,7,45,7,362950,362975,362950,362962.5,362971.6346153846,-1
370,11572,20201126,201126,90906,8,23,34,362950,362950,362925,362937.5,362935.08771929826,1
371,11579,20201126,201126,90906,1,13,34,362950,362950,362925,362937.5,362931.91489361704,1
372,11584,20201126,201126,90906,2,11,34,362950,362950,362925,362937.5,362931.1111111111,1
373,11589,20201126,201126,90906,1,9,35,362950,362950,362925,362937.5,362930.11363636365,1
374,11598,20201126,201126,90906,6,6,33,362950,362950,362925,362937.5,362928.8461538461,1
375,11609,20201126,201126,90906,4,4,37,362950,362950,362925,362937.5,362927.43902439025,1
376,11640,20201126,201126,90906,1,17,36,362950,362950,362925,362937.5,362933.0188679245,1
377,11649,20201126,201126,90906,2,14,35,362950,362950,362925,362937.5,362932.14285714284,1
378,11652,20201126,201126,90906,11,12,35,362950,362950,362925,362937.5,362931.3829787234,1
379,11673,20201126,201126,90907,4,45,10,362950,362975,362950,362962.5,362970.45454545453,-1
380,11676,20201126,201126,90907,1,45,6,362950,362975,362950,362962.5,362972.0588235294,-1
381,11681,20201126,201126,90907,2,45,3,362950,362975,362950,362962.5,362973.4375,-1
382,11788,20201126,201126,90916,3,29,39,362925,362950,362925,362937.5,362935.6617647059,-1
383,11875,20201126,201126,90924,10,29,32,362950,362950,362925,362937.5,362936.88524590165,1
384,11882,20201126,201126,90924,1,18,33,362950,362950,362925,362937.5,362933.82352941175,1
385,11885,20201126,201126,90924,1,17,33,362950,362950,362925,362937.5,362933.5,1
386,11888,20201126,201126,90924,4,16,33,362950,362950,362925,362937.5,362933.1632653061,1
387,11951,20201126,201126,90926,4,13,42,362950,362950,362925,362937.5,362930.9090909091,1
388,12204,20201126,201126,90940,1,14,33,362925,362950,362925,362937.5,362932.44680851063,-1
389,12243,20201126,201126,90943,4,11,38,362950,362950,362925,362937.5,362930.612244898,1
390,12250,20201126,201126,90943,4,6,39,362950,362950,362925,362937.5,362928.3333333333,1
391,12253,20201126,201126,90943,2,2,39,362950,362950,362925,362937.5,362926.2195121951,1
392,12262,20201126,201126,90943,1,44,4,362950,362975,362950,362962.5,362972.9166666667,-1
393,12269,20201126,201126,90943,4,43,4,362950,362975,362950,362962.5,362972.87234042556,-1
394,12374,20201126,201126,90951,1,20,28,362950,362950,362925,362937.5,362935.4166666667,1
395,12423,20201126,201126,91001,2,23,30,362925,362950,362925,362937.5,362935.8490566038,-1
396,12550,20201126,201126,91019,1,16,33,362950,362950,362925,362937.5,362933.1632653061,1
397,12563,20201126,201126,91021,1,14,39,362950,362950,362925,362937.5,362931.6037735849,1
398,12566,20201126,201126,91021,1,13,39,362950,362950,362925,362937.5,362931.25,1
399,12569,20201126,201126,91021,4,12,39,362950,362950,362925,362937.5,362930.8823529412,1
400,12572,20201126,201126,91021,3,8,39,362950,362950,362925,362937.5,362929.25531914894,1
401,12575,20201126,201126,91021,3,5,39,362950,362950,362925,362937.5,362927.8409090909,1
402,12578,20201126,201126,91021,1,2,39,362950,362950,362925,362937.5,362926.2195121951,1
403,12581,20201126,201126,91021,1,1,39,362950,362950,362925,362937.5,362925.625,1
404,12650,20201126,201126,91035,1,35,21,362975,362975,362950,362962.5,362965.625,1
405,12739,20201126,201126,91044,1,28,24,362975,362975,362950,362962.5,362963.46153846156,1
406,12828,20201126,201126,91055,20,30,21,362975,362975,362950,362962.5,362964.70588235295,1
407,12831,20201126,201126,91055,1,10,21,362975,362975,362950,362962.5,362958.06451612903,1
408,12870,20201126,201126,91055,1,11,27,362975,362975,362950,362962.5,362957.2368421053,1
409,12923,20201126,201126,91055,1,7,35,362975,362975,362950,362962.5,362954.1666666667,1
410,12988,20201126,201126,91100,1,21,27,362975,362975,362950,362962.5,362960.9375,1
411,13051,20201126,201126,91101,3,5,34,362975,362975,362950,362962.5,362953.2051282051,1
412,13058,20201126,201126,91101,3,4,34,362975,362975,362950,362962.5,362952.63157894736,1
413,13061,20201126,201126,91101,1,1,34,362975,362975,362950,362962.5,362950.71428571426,1
414,13076,20201126,201126,91101,2,5,32,362975,362975,362950,362962.5,362953.3783783784,1
415,13081,20201126,201126,91101,4,4,32,362975,362975,362950,362962.5,362952.77777777775,1
416,13124,20201126,201126,91101,3,3,34,362975,362975,362950,362962.5,362952.02702702704,1
417,13165,20201126,201126,91103,4,48,9,362975,363000,362975,362987.5,362996.05263157893,-1
418,13168,20201126,201126,91103,4,48,5,362975,363000,362975,362987.5,362997.641509434,-1
419,13171,20201126,201126,91103,1,48,1,362975,363000,362975,362987.5,362999.48979591834,-1
420,13228,20201126,201126,91103,2,11,38,362975,362975,362950,362962.5,362955.612244898,1
421,13249,20201126,201126,91103,1,13,36,362975,362975,362950,362962.5,362956.63265306124,1
422,13282,20201126,201126,91104,5,6,36,362975,362975,362950,362962.5,362953.5714285714,1
423,13291,20201126,201126,91104,1,2,36,362975,362975,362950,362962.5,362951.3157894737,1
424,13294,20201126,201126,91104,1,1,36,362975,362975,362950,362962.5,362950.6756756757,1
425,13305,20201126,201126,91104,1,53,1,362975,363000,362975,362987.5,362999.537037037,-1
426,13328,20201126,201126,91105,1,46,3,362975,363000,362975,362987.5,362998.4693877551,-1
427,13333,20201126,201126,91105,3,46,3,362975,363000,362975,362987.5,362998.4693877551,-1
428,13338,20201126,201126,91105,1,46,1,362975,363000,362975,362987.5,362999.4680851064,-1
429,13349,20201126,201126,91106,1,46,2,362975,363000,362975,362987.5,362998.9583333333,-1
430,13532,20201126,201126,91125,1,10,43,362975,362975,362950,362962.5,362954.71698113205,1
431,13545,20201126,201126,91125,1,8,50,362975,362975,362950,362962.5,362953.4482758621,1
432,13548,20201126,201126,91125,4,7,50,362975,362975,362950,362962.5,362953.0701754386,1
433,13551,20201126,201126,91125,3,3,50,362975,362975,362950,362962.5,362951.41509433964,1
434,13626,20201126,201126,91132,1,50,20,362975,363000,362975,362987.5,362992.85714285716,-1
435,13633,20201126,201126,91133,1,50,21,363000,363000,362975,362987.5,362992.6056338028,1
436,13634,20201126,201126,91133,2,50,21,363000,363000,362975,362987.5,362992.6056338028,1
437,13653,20201126,201126,91135,1,48,20,363000,363000,362975,362987.5,362992.64705882355,1
438,13674,20201126,201126,91138,4,49,18,362975,363000,362975,362987.5,362993.2835820895,-1
439,13677,20201126,201126,91138,4,49,14,362975,363000,362975,362987.5,362994.44444444444,-1
440,13680,20201126,201126,91138,1,49,10,362975,363000,362975,362987.5,362995.76271186443,-1
441,13685,20201126,201126,91138,1,49,8,362975,363000,362975,362987.5,362996.49122807017,-1
442,13688,20201126,201126,91138,2,49,7,362975,363000,362975,362987.5,362996.875,-1
443,13691,20201126,201126,91138,4,49,5,362975,363000,362975,362987.5,362997.68518518517,-1
444,13694,20201126,201126,91138,1,49,1,362975,363000,362975,362987.5,362999.5,-1
445,13717,20201126,201126,91138,6,8,43,362975,362975,362950,362962.5,362953.92156862747,1
446,13720,20201126,201126,91138,1,2,43,362975,362975,362950,362962.5,362951.1111111111,1
447,13723,20201126,201126,91138,1,1,43,362975,362975,362950,362962.5,362950.5681818182,1
448,13728,20201126,201126,91138,1,1,43,362975,362975,362950,362962.5,362950.5681818182,1
449,13749,20201126,201126,91138,1,49,6,362975,363000,362975,362987.5,362997.2727272727,-1
450,13802,20201126,201126,91139,2,48,15,363000,363000,362975,362987.5,362994.04761904763,1
451,13827,20201126,201126,91141,2,46,17,362975,363000,362975,362987.5,362993.25396825396,-1
452,13844,20201126,201126,91141,1,45,7,362975,363000,362975,362987.5,362996.6346153846,-1
453,13847,20201126,201126,91141,1,45,6,362975,363000,362975,362987.5,362997.0588235294,-1
454,13850,20201126,201126,91141,2,45,5,362975,363000,362975,362987.5,362997.5,-1
455,13857,20201126,201126,91141,2,47,2,362975,363000,362975,362987.5,362998.97959183675,-1
456,13882,20201126,201126,91141,2,6,35,362975,362975,362950,362962.5,362953.65853658534,1
457,13887,20201126,201126,91141,1,1,35,362975,362975,362950,362962.5,362950.69444444444,1
458,13892,20201126,201126,91141,1,45,1,362975,363000,362975,362987.5,362999.45652173914,-1
459,13935,20201126,201126,91141,1,17,33,362975,362975,362950,362962.5,362958.5,1
460,14006,20201126,201126,91143,1,18,33,362975,362975,362950,362962.5,362958.82352941175,1
461,14045,20201126,201126,91147,1,24,27,362950,362975,362950,362962.5,362961.76470588235,-1
462,14120,20201126,201126,91152,1,30,23,362975,362975,362950,362962.5,362964.1509433962,1
463,14189,20201126,201126,91157,3,14,34,362975,362975,362950,362962.5,362957.2916666667,1
464,14192,20201126,201126,91157,3,11,34,362975,362975,362950,362962.5,362956.1111111111,1
465,14195,20201126,201126,91157,4,8,34,362975,362975,362950,362962.5,362954.7619047619,1
466,14198,20201126,201126,91157,2,4,34,362975,362975,362950,362962.5,362952.63157894736,1
467,14201,20201126,201126,91157,1,2,34,362975,362975,362950,362962.5,362951.3888888889,1
468,14204,20201126,201126,91157,1,1,34,362975,362975,362950,362962.5,362950.71428571426,1
469,14243,20201126,201126,91158,1,51,3,362975,363000,362975,362987.5,362998.6111111111,-1
470,14246,20201126,201126,91158,2,51,2,362975,363000,362975,362987.5,362999.0566037736,-1
471,14361,20201126,201126,91200,2,15,36,362975,362975,362950,362962.5,362957.35294117645,1
472,14378,20201126,201126,91200,7,7,37,362975,362975,362950,362962.5,362953.9772727273,1
473,14385,20201126,201126,91200,1,2,37,362975,362975,362950,362962.5,362951.28205128206,1
474,14388,20201126,201126,91200,1,1,37,362975,362975,362950,362962.5,362950.65789473685,1
475,14395,20201126,201126,91200,1,48,1,362975,363000,362975,362987.5,362999.48979591834,-1
476,14402,20201126,201126,91200,1,48,3,362975,363000,362975,362987.5,362998.5294117647,-1
477,14405,20201126,201126,91200,2,48,2,362975,363000,362975,362987.5,362999.0,-1
478,14452,20201126,201126,91202,6,6,35,362975,362975,362950,362962.5,362953.65853658534,1
479,14493,20201126,201126,91202,2,48,2,362975,363000,362975,362987.5,362999.0,-1
480,14502,20201126,201126,91202,1,1,38,362975,362975,362950,362962.5,362950.641025641,1
481,14577,20201126,201126,91203,1,49,4,362975,363000,362975,362987.5,362998.11320754717,-1
482,14582,20201126,201126,91203,2,49,2,362975,363000,362975,362987.5,362999.01960784313,-1
483,14707,20201126,201126,91209,2,37,18,362975,362975,362950,362962.5,362966.8181818182,1
484,14878,20201126,201126,91214,17,25,25,362950,362975,362950,362962.5,362962.5,-1
485,14887,20201126,201126,91214,1,26,6,362950,362975,362950,362962.5,362970.3125,-1
486,14890,20201126,201126,91214,1,26,5,362950,362975,362950,362962.5,362970.96774193546,-1
487,14903,20201126,201126,91214,1,30,2,362950,362975,362950,362962.5,362973.4375,-1
488,15212,20201126,201126,91225,3,29,20,362975,362975,362950,362962.5,362964.79591836734,1
489,15213,20201126,201126,91225,1,29,20,362975,362975,362950,362962.5,362964.79591836734,1
490,15344,20201126,201126,91231,2,30,14,362950,362975,362950,362962.5,362967.04545454547,-1
491,15429,20201126,201126,91238,2,41,4,362950,362975,362950,362962.5,362972.77777777775,-1
492,15432,20201126,201126,91238,2,41,2,362950,362975,362950,362962.5,362973.83720930235,-1
493,15457,20201126,201126,91238,1,8,39,362950,362950,362925,362937.5,362929.25531914894,1
494,15464,20201126,201126,91238,1,3,39,362950,362950,362925,362937.5,362926.78571428574,1
495,15467,20201126,201126,91238,2,2,39,362950,362950,362925,362937.5,362926.2195121951,1
496,15560,20201126,201126,91241,1,32,9,362950,362975,362950,362962.5,362969.51219512196,-1
497,15617,20201126,201126,91242,1,26,22,362975,362975,362950,362962.5,362963.5416666667,1
498,15636,20201126,201126,91242,4,28,21,362975,362975,362950,362962.5,362964.28571428574,1
499,15665,20201126,201126,91242,1,22,30,362975,362975,362950,362962.5,362960.57692307694,1
500,15680,20201126,201126,91242,1,22,27,362975,362975,362950,362962.5,362961.2244897959,1
501,15689,20201126,201126,91242,1,25,26,362975,362975,362950,362962.5,362962.2549019608,1
502,15994,20201126,201126,91259,2,31,15,362975,362975,362950,362962.5,362966.847826087,1
503,16051,20201126,201126,91303,1,28,21,362950,362975,362950,362962.5,362964.28571428574,-1
504,16148,20201126,201126,91306,1,27,27,362975,362975,362950,362962.5,362962.5,1
505,16153,20201126,201126,91307,1,26,25,362950,362975,362950,362962.5,362962.7450980392,-1
506,16490,20201126,201126,91322,1,33,13,362950,362975,362950,362962.5,362967.9347826087,-1
